id,name,translation,parent_id
32435,Cold zone,Zona fría,32404
32436,Collective agreements,Convenios colectivos,
32437,Collective bargaining,Negociación colectiva,
32438,Collective economy,Economía colectiva,33083
32439,Collective farming,Explotación agrícola colectiva,33417
32440,Collective housing,Vivienda colectiva,35952
32441,Collective ownership,Propiedad colectiva,35597
32443,Collectivism,Colectivismo,
32444,College management,Administración universitaria,36969
32445,College students,Estudiantes,
32446,Colleges of education,Escuelas normales,33122
32447,Colombia,Colombia,31829
32448,Colombians,Colombianos,
32449,Colombo plan,Plan de colombo,
32450,Colonial countries,Colonias,
32451,Colonialism,Colonialismo,
32454,Comments,Comentarios,36077
32455,Commercial areas,Zonas comerciales,
32456,Commercial banks,Bancos comerciales,34089
32457,Commercial credit,Crédito comercial,34097
32458,Commercial education,Enseñanza comercial,36924
32459,Commercial enterprises,Empresas comerciales,34103
32460,Commercial farming,Agricultura comercial,36437
32461,Commercial law,Derecho mercantil,33061
32462,Commercial policy,Política comercial,33067
32463,Commercial schools,Escuelas de comercio,35117
32465,Commodities,Productos básicos,
32466,Commodity agreements,Convenios sobre productos básicos,36687
32467,Commodity markets,Mercados de productos básicos,34255
32468,Commodity organizations,Organizaciones de productos básicos,
32469,Commodity prices,Precios de productos básicos,34122
32470,Common fund for commodities,Fondo común para productos básicos,
32471,Common law,COMMON LAW,
32472,Common markets,Mercados comunes,
32473,Commonwealth,commonwealth,
32474,Communal land,Tierras comunales,35702
32475,Communes,Comunas,35943
32477,Communication,Comunicación,
32478,Communication barriers,Barreras a la comunicación,
32479,Communication engineering,Tecnología de las comunicaciones,34674
32480,Communication industry,Industria de las comunicaciones,34136
32481,Communication infrastructure,Infraestructura de comunicaciones,
32483,Communication networks,Redes de comunicación,32481
32484,Communication planning,Planificación de la comunicación,
32485,Communication policy,Política de comunicación,
32486,Communication research,Investigación sobre la comunicación,35298
32487,Communication satellites,Satélites de comunicación,
32488,Communication systems,Sistemas de comunicación,
32492,Communism,Comunismo,
32493,Communists,Comunistas,
32494,Communities,Comunidades,
32495,Community development,Desarrollo de la comunidad,
32496,Community facilities,Equipo comunitario,
32499,Community power,Poder de la comunidad,35466
32500,Community relations,Relaciones comunitarias,
32501,Community services,Servicios de la comunidad,36120
32503,Commuting,Desplazamientos residencia-trabajo,34235
32504,Comorians,comoranos,
32505,Comoros,Comoras,33664
32506,Comparative advantage,Ventaja comparativa,
32507,Comparative analysis,Análisis comparativo,35861
32508,Comparative education,Educación comparada,32507
32509,Comparative law,Derecho comparado,35703
32511,Comparison,Comparación,35861
32513,Compensatory education,Educación compensatoria,36356
32514,Compensatory financing,Financiamiento compensatorio,
32515,Competition,Competencia,
32516,Competition law,Ley de la competencia,32461
32517,Competition policy,Política de competencia,33067
32518,Competitive products,Productos competitivos,35029
32519,Competitiveness,Competitividad,
32520,Complementarity agreements,Acuerdos de complementación,
32521,Composite materials,Materiales compuestos,
32522,Comprehensive schools,Escuelas unitarias,35117
32523,Compulsory education,Enseñanza obligatoria,33139
32524,Computation,Computación,
32525,Computer aided design,Diseño con ayuda de computadoras,35646
32526,Computer centres,Centros de computación,
32527,Computer conferencing,Conferencias por computadora,
32528,Computer crime,Crímenes mediante computadoras,35226
32529,Computer integrated manufacturing,Producción integrada por computadora,33538
32532,Computer programming,Programación de computadoras,36284
32533,Computer programming languages,Lenguajes de programación,
32534,Computer programs,Programas de computadora,
32535,Computer science,Informática,34172
32536,Computer-assisted instruction,Enseñanza con ayuda de computadoras,35640
32539,Computers,Computadoras,33173
32540,Concentration camps,Campos de concentración,
32542,Conciliation,Conciliación,32933
32543,Concrete,Hormigón,32575
32544,Concrete construction,Construcción en hormigón,32577
32545,Condensed food,Alimentos concentrados,35322
32546,Condoms,Preservativos,32324
32547,Conf,CONF,
32548,Confectionery,pasteleria-confiteria,
32549,Conference papers,Documentos de reunión,35578
32550,Conference reports,Informes de reunión,31856
32551,Conferences,Conferencias,
32553,Confidentiality,Confidencialidad,
32554,Conflict of generations,Conflicto de generaciones,36222
32556,Conflicts,Conflictos,
32557,Confucianism,Confucianismo,
32558,Congo,Congo,32300
32560,Congolese,Congoleños,
32562,Conifers,Coníferas,36758
32563,Consciousness raising,concientizacion,
32564,Conservation of cultural heritage,Protección del patrimonio cultural,
32566,Conservatism,conservatismo,
32567,Constitutional courts,Tribunales constitucionales,34408
32568,Constitutional law,Derecho constitucional,35703
32569,Constitutional reform,Reforma constitucional,
32570,Constitutions,Constituciones,
32571,Construction,Construcción,
32572,Construction costs,Costos de construcción,35615
32574,Construction industry,Industria de la construcción,33879
32575,Construction materials,Materiales de construcción,
32576,Construction sites,Terrenos para construir,
32577,Construction techniques,Técnicas de construcción,
32578,Construction workers,Obreros de la construcción,34145
32579,Consultancy services,Servicios de consultoría,36120
32580,Consultants,Consultores,32873
32581,Consultants' reports,Informes de consultores,
32582,Consumer behaviour,Comportamiento del consumidor,36130
32583,Consumer cooperatives,Cooperativas de consumo,34697
32584,Consumer credit,Crédito al consumidor,34097
32585,Consumer demand,Demanda de consumo,33220
32586,Consumer education,Educación del consumidor,32017
32587,Consumer expenditure,Gastos de consumo,34975
32588,Consumer goods,Bienes de consumo,
32589,Consumer prices,Precios al consumidor,34122
32590,Consumer protection,Protección del consumidor,
32591,Consumers,Consumidores,
32592,Consumption,Consumo,
32593,Consumption functions,Funciones de consumo,
32594,Consumption per capita,Consumo por habitante,36966
32595,Consumption policy,Política de consumo,33067
32596,Consumption tax,Impuesto al consumo,36543
32598,Container terminals,Terminales de contenedores,35644
32599,Containers,Recipientes,
32601,Content analysis,Análisis de contenido,34159
32602,Continental shelves,Plataformas continentales,
32603,Continents,Continentes,34444
32604,Contingency funds,Fondos para gastos imprevistos,
32605,Contingency protection,Protección contra contingencias,36688
32607,Continuous working day,Jornada continua,37083
32608,Contraband,Contrabando,35226
32609,Contraception,anticoncepcion,33397
32610,Contraceptive methods,Métodos anticonceptivos,
32612,Contraceptives,Anticonceptivos,
32613,Contract farming,Explotación agrícola por contrato,33417
32614,Contract labour,Trabajo contratado,
32615,Contracting,Celebración de contratos,
32616,Contracts,Contratos,
32617,Conurbation,Conurbación,36857
32618,Conventional weapons,Armas convencionales,31986
32619,Conventions,Convenios,
32620,Convertibility,Convertibilidad,
32621,Cook islands,Islas Cook,35151
32623,Cooling,Enfriamiento,34123
32624,Cooperative education,Educación cooperativa,32017
32625,Cooperative farming,Explotación agrícola cooperativa,33417
32626,Cooperative marketing,Comercialización cooperativa,34697
32627,Cooperative movements,Movimientos cooperativos,36241
32628,Cooperatives,Cooperativas,
32629,Copper,Cobre,35064
32630,Copper industry,Industria del cobre,34794
32631,Copper ore,Mineral de cobre,35067
32632,Copyright,Derechos de autor,34219
32633,Cork,Corcho,33679
32639,Corporation tax,Impuesto a las sociedades,34061
32640,Corporations,Sociedades,
32641,Corporatism,Corporativismo,33046
32643,Correspondence,Correspondencia,35578
32645,Correspondence education,Enseñanza por correspondencia,32936
32646,Corrosion,Corrosión,
32647,Corruption,Corrupción,36246
32648,Cosmetics,Cosméticos,36655
32649,Cost accounting,Contabilidad de costos,31627
32650,Cost analysis,Análisis de costos,33027
32652,Cost of living,Costo de la vida,
32653,Cost-benefit analysis,Análisis costo-beneficio,
32654,Costa rica,Costa rica,32303
32655,Costa ricans,Costarricenses,
32656,Costs,Costos,
32657,Cote d'ivoire,Cote d'ivoire,33664
32658,Cottage industry,Industria casera,35953
32659,Cotton,Algodón,34098
32660,Cotton industry,Industria algodonera,36617
32661,Council of europe,Consejo de Europa,33318
32662,Counterpart,Contraparte,
32663,Counterpart funds,Fondos de contraparte,
32664,Counterpart personnel,Personal de contraparte,
32665,Countervailing rights,Derechos compensatorios,36688
32666,Coups d'etat,Golpes de estado,36222
32667,Course papers,Documentos de curso,36557
32668,Courses,Cursos,34215
32669,Courts,Tribunales,34371
32670,Cowpeas,caupies,33772
32671,Cows,Vacas,32113
32672,Craftsmen,Artesanos,35149
32673,Creativity,Creatividad,
32674,Credit,Crédito,
32676,Credit cooperatives,Cooperativas de crédito,34697
32677,Credit insurance,Seguro de crédito,34532
32678,Credit policy,Política crediticia,33473
32679,Credit systems,Sistemas de crédito,
32681,Crime,Delitos,36246
32682,Crime prevention,Prevención del delito,
32683,Criminal law,Derecho penal,35703
32685,Criminology,criminologia,36254
32686,Crisis,Crisis,
32687,Crisis management,Administración de la crisis,36969
32691,Crop diversification,Diversificación de cultivos,35616
32692,Crop insurance,Seguro de cosecha,31723
32693,Crop losses,Perdida de cosechas,
32696,Crop prospects,Estimaciones de la cosecha,
32697,Crop rotation,Rotación de cultivos,32711
32698,Crop yield,Rendimiento de la cosecha,37105
32700,Crops,Cultivos,
32701,Cross cultural analysis,Análisis transcultural,32507
32702,Cross impact analysis,Análisis del impacto cruzado,
32703,Crude oil,Petroleo crudo,35360
32704,Crustacea,Crustáceos,36144
32705,Cryogenics,criogenica,35103
32706,Cstd,CCTD,
32707,Cuba,Cuba,32251
32708,Cubans,Cubanos,
32709,Cultivated land,Tierra cultivada,32817
32710,Cultivation practices,Practicas de cultivo,
32711,Cultivation systems,Sistemas de cultivo,33417
32712,Cultivation techniques,Técnicas de cultivo,36295
32713,Cultural agreements,Acuerdos culturales,34238
32714,Cultural animation,Promoción cultural,
32715,Cultural change,Cambio cultural,
32716,Cultural cooperation,Cooperación cultural,34243
32717,Cultural development,Desarrollo cultural,33030
32718,Cultural environment,Medio cultural,33964
32719,Cultural expenditure,Gastos culturales,34975
32720,Cultural factors,Factores culturales,
32721,Cultural geography,Geografía cultural,33967
32722,Cultural heritage,Patrimonio cultural,
32723,Cultural identity,Identidad cultural,
32724,Cultural industry,Industria de la cultura,34136
32725,Cultural information,Información cultural,36570
32726,Cultural integration,Integración cultural,
32727,Cultural pluralism,Pluralismo cultural,
32728,Cultural policy,Política cultural,33765
32729,Cultural relations,Relaciones culturales,
32730,Cultural values,Valores culturales,36887
32731,Culture,Cultura,
32733,Currencies,Monedas,
32735,Curricula vitae,curricula VITAE,35578
32736,Curriculum,Programa de estudios,
32737,Curriculum development,Desarrollo de programas de estudios,
32738,Curriculum subjects,Materias de enseñanza,
32739,Customary law,Derecho consuetudinario,35703
32740,Customs,Aduana,
32743,Customs unions,Uniones aduaneras,
32744,Cybernetics,Cibernética,
32745,Cyclical unemployment,Desempleo cíclico,34581
32747,Cypriots,Chipriotas,
32748,Cyprus,Chipre,34760
32749,Cytology,citologia,33902
32750,Czech language,Lengua checa,36195
32751,Czechoslovakia,checoslovaquia,33009
32752,Czechoslovaks,Checoslovacos,
32754,Daily publications,Diarios,35321
32755,Dairy cattle,Ganado lechero,32282
32756,Dairy industry,Industria lechera,
32757,Dairy products,Productos lácteos,31846
32759,Damage,Danos y perjuicios,
32760,Damage compensation,Indemnización,
32761,Dams,Represas,33989
32762,Dance,Danza,35319
32763,Danes,Daneses,
32765,Dangerous substances,Substancias peligrosas,
32766,Danish language,Lengua danesa,33739
32768,Data analysis,Análisis de datos,33171
32769,Data banks,Bancos de datos,
32770,Data bases,Bases de datos,
32771,Data collecting,Recopilación de datos,35861
32773,Data processing,Procesamiento de datos,34169
32774,Data protection,Protección de datos,
32775,Data recording,Registro de datos,34170
32776,Data retrieval,Recuperación de datos,33171
32777,Data storage,Almacenamiento de datos,33171
32778,Data transmission,Transmisión de datos,34162
32779,Date palms,Palmeras datileras,33675
32780,Dates,Dátiles,32373
32781,Day care centres,Guarderías,32496
32784,Dead languages,Lenguas muertas,33739
32785,Deaf-dumbness,Sordomudez,32786
32786,Deafness,Sordera,32905
32787,Dealers,Comerciantes,32169
32788,Death,Muerte,
32790,Death rate,Tasa de mortalidad,
32792,Debt,Deuda,
32794,Debt consolidation,Consolidación de la deuda,
32796,Debt management,Gestión de la deuda,33469
32798,Debt relief,Rebaja de la deuda,
32799,Debt repayment,Reembolso,
32800,Debt rescheduling,reprogramacion de la deuda,32796
32801,Debt servicing,Servicio de la deuda,32799
32802,Debt swaps,Conversiones de la deuda,32796
32803,Decentralization,descentralizacion,
32804,Decision making,Toma de decisiones,
32805,Decolonization,descolonizacion,
32806,Decontamination,descontaminacion,35480
32808,Deep sea fishery,Pesca de altura,34676
32809,Deep sea mining,Explotación de los fondos marinos,34869
32810,Defence,Defensa,
32811,Defence policy,Política de defensa,
32812,Deficiency diseases,Enfermedades por carencia,36765
32813,Deficit,Déficit,
32814,Deficit financing,Financiación del déficit,34108
32815,Deflation,Deflación,
32816,Deforestation,Deforestación,33623
32817,Deforested land,Tierra deforestada,34449
32818,Dehydrated food,Alimentos deshidratados,35322
32819,Dehydration,Deshidratación,
32820,Delinquency,Delincuencia,36246
32821,Delivery of goods,Entrega de mercancías,
32822,Deltas,Deltas,34557
32823,Demand,Demanda,36462
32824,Demand analysis,Análisis de la demanda,33027
32825,Demand management,Administración de la demanda,32595
32826,Democracy,Democracia,35471
32827,Democratization,democratizacion,
32828,Democratization of education,democratizacion de la educación,32827
32829,Demographers,demografos,36055
32830,Demographic analysis,Análisis demográfico,
32831,Demographic indicators,Indicadores demográficos,33120
32832,Demographic models,Modelos demográficos,
32833,Demographic pressures,Presiones demográficas,32838
32835,Demographic statistics,Estadísticas demográficas,36257
32836,Demographic transition,Transición demográfica,
32838,Demography,Demografía,36254
32839,Demotion,Descenso,
32841,Denmark,Dinamarca,36018
32842,Density,Densidad,35383
32843,Dental diseases,Enfermedades dentales,34941
32844,Dentistry,Odontología,36711
32845,Dentists,Dentistas,34750
32846,Dependants,Dependientes,
32847,Dependency burden,Carga de familia,
32848,Depopulation,Despoblación,35504
32849,Deregulation,desreglamentacion,
32850,Desalination,desalinizacion,36980
32851,Deschooling,desescolarizacion,33139
32852,Desegregation,desegregacion,35746
32854,Desertification,desertificacion,33255
32855,Design,Diseño,
32858,Detente,Distensión,34265
32859,Detergents,Detergentes,32396
32860,Devaluation,devaluacion,34902
32861,Devastation,Devastación,
32862,Developed countries,Países desarrollados,
32863,Developing areas,Zonas en desarrollo,
32864,Developing countries,Países en desarrollo,
